offer_id,gender,age,became_member_on,income,reward,channels,difficulty,duration,offer_type,paid,offer_received,offer_viewed,offer_viewed_y_n,offer_completed,offer_completed_y_n
3,1,69.0,1340,88000.0,5.0,3,20.0,10.0,0,0.0,0,103,1,70,0
5,1,69.0,1340,88000.0,10.0,0,10.0,7.0,1,17.02,168,38,1,38,1
7,1,69.0,1340,88000.0,2.0,1,10.0,7.0,0,0.0,408,34,1,34,1
9,1,69.0,1340,88000.0,2.0,2,10.0,10.0,0,20.5,504,34,1,34,1
9,1,69.0,1340,88000.0,2.0,2,10.0,10.0,0,36.11,576,114,1,57,1
3,2,81.0,1057,70000.0,5.0,3,20.0,10.0,0,0.0,0,103,1,70,0
7,2,81.0,1057,70000.0,2.0,1,10.0,7.0,0,0.0,168,103,1,41,1
2,2,81.0,1057,70000.0,3.0,2,7.0,7.0,0,20.5,336,72,1,4,1
1,2,81.0,1057,70000.0,0.0,0,0.0,3.0,2,0.0,408,61,1,70,0
6,2,38.0,199,67000.0,10.0,2,10.0,5.0,1,16.57,0,10,1,77,1
0,2,38.0,199,67000.0,0.0,1,0.0,4.0,2,0.0,168,103,1,70,0
1,2,38.0,199,67000.0,0.0,0,0.0,3.0,2,0.0,336,25,1,70,0
2,2,38.0,199,67000.0,3.0,2,7.0,7.0,0,15.84,408,71,1,48,1
7,2,38.0,199,67000.0,2.0,1,10.0,7.0,0,11.0,504,34,1,37,1
3,2,38.0,199,67000.0,5.0,3,20.0,10.0,0,19.26,576,57,1,6,1
7,1,40.0,740,71000.0,2.0,1,10.0,7.0,0,40.28,0,3,1,3,1
2,1,40.0,740,71000.0,3.0,2,7.0,7.0,0,23.94,168,103,1,35,1
5,1,40.0,740,71000.0,10.0,0,10.0,7.0,1,0.0,336,25,1,70,0
5,1,40.0,740,71000.0,10.0,0,10.0,7.0,1,13.93,504,89,1,28,1
2,1,40.0,740,71000.0,3.0,2,7.0,7.0,0,15.8,576,114,1,98,1
1,2,22.0,1080,43000.0,0.0,0,0.0,3.0,2,0.0,336,86,1,70,0
1,2,22.0,1080,43000.0,0.0,0,0.0,3.0,2,0.0,408,61,1,70,0
2,2,22.0,1080,43000.0,3.0,2,7.0,7.0,0,0.0,576,42,1,70,0
1,2,38.0,1537,51000.0,0.0,0,0.0,3.0,2,0.0,168,103,1,70,0
0,2,38.0,1537,51000.0,0.0,1,0.0,4.0,2,0.0,408,61,1,70,0
4,2,38.0,1537,51000.0,5.0,1,5.0,7.0,1,0.0,504,67,1,70,0
5,2,38.0,1537,51000.0,10.0,0,10.0,7.0,1,7.66,576,42,1,69,1
7,1,47.0,667,64000.0,2.0,1,10.0,7.0,0,13.34,0,9,1,9,1
4,1,47.0,667,64000.0,5.0,1,5.0,7.0,1,12.24,168,11,1,11,1
2,1,47.0,667,64000.0,3.0,2,7.0,7.0,0,11.6,408,49,1,30,1
4,2,31.0,1107,46000.0,5.0,1,5.0,7.0,1,5.48,0,10,1,10,1
7,2,31.0,1107,46000.0,2.0,1,10.0,7.0,0,3.5,168,103,1,41,1
7,2,31.0,1107,46000.0,2.0,1,10.0,7.0,0,4.85,336,71,1,106,1
6,2,31.0,1107,46000.0,10.0,2,10.0,5.0,1,0.0,504,66,1,70,0
8,2,31.0,1107,46000.0,5.0,2,5.0,5.0,1,0.0,576,95,1,70,0
9,1,55.0,1397,74000.0,2.0,2,10.0,10.0,0,0.0,0,99,1,70,0
2,1,55.0,1397,74000.0,3.0,2,7.0,7.0,0,23.5,168,118,1,11,1
3,1,55.0,1397,74000.0,5.0,3,20.0,10.0,0,0.0,336,119,1,70,0
2,1,55.0,1397,74000.0,3.0,2,7.0,7.0,0,0.0,408,71,1,62,1
9,1,55.0,1397,74000.0,2.0,2,10.0,10.0,0,12.52,504,27,1,75,1
8,1,35.0,1000,41000.0,5.0,2,5.0,5.0,1,21.91,0,32,1,32,1
0,1,35.0,1000,41000.0,0.0,1,0.0,4.0,2,0.0,336,119,1,70,0
3,1,35.0,1000,41000.0,5.0,3,20.0,10.0,0,0.0,408,34,1,70,0
9,1,35.0,1000,41000.0,2.0,2,10.0,10.0,0,0.0,504,89,1,28,1
2,1,81.0,232,32000.0,3.0,2,7.0,7.0,0,0.0,0,43,1,70,0
8,1,81.0,232,32000.0,5.0,2,5.0,5.0,1,6.93,168,1,1,5,1
4,1,81.0,232,32000.0,5.0,1,5.0,7.0,1,7.52,504,66,1,66,1
1,1,77.0,1562,46000.0,0.0,0,0.0,3.0,2,0.0,0,63,1,70,0
4,1,77.0,1562,46000.0,5.0,1,5.0,7.0,1,14.56,336,4,1,4,1
2,1,77.0,1562,46000.0,3.0,2,7.0,7.0,0,18.92,408,119,1,119,1
2,1,77.0,1562,46000.0,3.0,2,7.0,7.0,0,16.27,504,34,1,34,1
8,0,33.0,1035,48000.0,5.0,2,5.0,5.0,1,7.35,408,119,1,14,1
5,0,33.0,1035,48000.0,10.0,0,10.0,7.0,1,0.0,504,39,1,70,0
6,0,33.0,1035,48000.0,10.0,2,10.0,5.0,1,0.0,576,101,1,70,0
5,2,36.0,599,72000.0,10.0,0,10.0,7.0,1,11.36,0,63,1,58,1
9,2,36.0,599,72000.0,2.0,2,10.0,10.0,0,0.0,168,65,1,70,0
2,2,36.0,599,72000.0,3.0,2,7.0,7.0,0,3.1,336,79,1,64,1
4,2,36.0,599,72000.0,5.0,1,5.0,7.0,1,7.37,504,81,1,51,1
6,1,55.0,175,99000.0,10.0,2,10.0,5.0,1,29.97,168,38,1,12,1
4,1,55.0,175,99000.0,5.0,1,5.0,7.0,1,21.96,336,86,1,55,1
0,1,55.0,175,99000.0,0.0,1,0.0,4.0,2,0.0,504,27,1,70,0
0,1,55.0,175,99000.0,0.0,1,0.0,4.0,2,0.0,576,76,0,70,0
2,2,46.0,1211,50000.0,3.0,2,7.0,7.0,0,11.35,336,72,1,25,1
3,2,46.0,1211,50000.0,5.0,3,20.0,10.0,0,19.6,504,58,1,59,1
3,2,46.0,1211,50000.0,5.0,3,20.0,10.0,0,0.0,576,69,1,70,0
1,2,33.0,90,73000.0,0.0,0,0.0,3.0,2,0.0,0,104,1,70,0
1,2,33.0,90,73000.0,0.0,0,0.0,3.0,2,0.0,168,103,1,70,0
3,2,33.0,90,73000.0,5.0,3,20.0,10.0,0,0.0,504,27,1,70,0
6,2,33.0,90,73000.0,10.0,2,10.0,5.0,1,0.0,576,69,1,70,0
7,2,88.0,21,57000.0,2.0,1,10.0,7.0,0,17.2,0,17,1,104,1
6,2,88.0,21,57000.0,10.0,2,10.0,5.0,1,18.56,336,86,1,100,1
8,2,88.0,21,57000.0,5.0,2,5.0,5.0,1,18.91,504,34,1,81,1
2,2,88.0,21,57000.0,3.0,2,7.0,7.0,0,15.53,576,27,1,114,1
5,1,50.0,436,107000.0,10.0,0,10.0,7.0,1,0.0,168,115,1,70,0
2,1,50.0,436,107000.0,3.0,2,7.0,7.0,0,23.88,408,49,1,49,1
5,1,50.0,436,107000.0,10.0,0,10.0,7.0,1,32.69,504,108,1,81,1
8,1,50.0,436,107000.0,5.0,2,5.0,5.0,1,14.06,576,85,1,102,1
8,1,77.0,917,43000.0,5.0,2,5.0,5.0,1,11.29,0,3,1,15,1
1,1,77.0,917,43000.0,0.0,0,0.0,3.0,2,0.0,168,75,1,70,0
9,1,77.0,917,43000.0,2.0,2,10.0,10.0,0,13.27,336,72,1,68,1
1,1,77.0,917,43000.0,0.0,0,0.0,3.0,2,0.0,408,90,1,70,0
0,1,77.0,917,43000.0,0.0,1,0.0,4.0,2,0.0,504,27,1,70,0
1,1,77.0,917,43000.0,0.0,0,0.0,3.0,2,0.0,576,85,1,70,0
4,1,65.0,357,97000.0,5.0,1,5.0,7.0,1,24.1,0,120,1,120,1
4,1,65.0,357,97000.0,5.0,1,5.0,7.0,1,13.93,336,96,1,119,1
6,1,65.0,357,97000.0,10.0,2,10.0,5.0,1,33.91,576,69,1,95,1
1,2,70.0,1372,47000.0,0.0,0,0.0,3.0,2,0.0,168,103,1,70,0
8,2,70.0,1372,47000.0,5.0,2,5.0,5.0,1,0.0,336,79,1,70,0
6,2,70.0,1372,47000.0,10.0,2,10.0,5.0,1,0.0,408,61,1,70,0
2,2,70.0,1372,47000.0,3.0,2,7.0,7.0,0,0.0,504,34,1,70,0
4,2,70.0,1372,47000.0,5.0,1,5.0,7.0,1,0.0,576,116,1,70,0
0,2,42.0,1360,67000.0,0.0,1,0.0,4.0,2,0.0,0,43,1,70,0
0,2,42.0,1360,67000.0,0.0,1,0.0,4.0,2,0.0,168,87,1,70,0
8,2,42.0,1360,67000.0,5.0,2,5.0,5.0,1,15.72,336,72,1,55,1
4,2,42.0,1360,67000.0,5.0,1,5.0,7.0,1,18.88,408,8,1,80,1
9,2,42.0,1360,67000.0,2.0,2,10.0,10.0,0,14.85,504,89,1,53,1
6,2,42.0,1360,67000.0,10.0,2,10.0,5.0,1,17.27,576,27,1,42,1
7,2,54.0,1524,39000.0,2.0,1,10.0,7.0,0,3.6,168,109,1,116,1
6,2,54.0,1524,39000.0,10.0,2,10.0,5.0,1,0.0,336,119,1,70,0
4,2,54.0,1524,39000.0,5.0,1,5.0,7.0,1,0.0,408,58,1,70,0
3,2,54.0,1524,39000.0,5.0,3,20.0,10.0,0,0.0,576,76,0,70,0
2,2,48.0,1068,75000.0,3.0,2,7.0,7.0,0,30.13,0,10,1,31,1
6,2,48.0,1068,75000.0,10.0,2,10.0,5.0,1,0.0,168,65,1,70,0
8,2,48.0,1068,75000.0,5.0,2,5.0,5.0,1,0.0,336,93,1,70,0
5,2,48.0,1068,75000.0,10.0,0,10.0,7.0,1,0.0,408,71,1,72,1
7,2,48.0,1068,75000.0,2.0,1,10.0,7.0,0,0.0,504,89,1,70,0
1,2,48.0,1068,75000.0,0.0,0,0.0,3.0,2,21.94,576,42,1,6,1
2,1,49.0,338,100000.0,3.0,2,7.0,7.0,0,0.0,0,17,1,70,0
6,1,49.0,338,100000.0,10.0,2,10.0,5.0,1,27.78,408,119,1,46,1
4,1,49.0,338,100000.0,5.0,1,5.0,7.0,1,37.87,504,34,1,34,1
5,1,49.0,338,100000.0,10.0,0,10.0,7.0,1,38.52,576,69,1,95,1
4,2,97.0,1020,40000.0,5.0,1,5.0,7.0,1,0.0,0,103,1,70,0
9,2,97.0,1020,40000.0,2.0,2,10.0,10.0,0,0.0,168,103,1,70,0
9,2,97.0,1020,40000.0,2.0,2,10.0,10.0,0,0.0,336,44,1,70,0
3,2,97.0,1020,40000.0,5.0,3,20.0,10.0,0,0.0,504,23,1,70,0
4,1,62.0,430,106000.0,5.0,1,5.0,7.0,1,24.96,168,70,1,71,1
6,1,62.0,430,106000.0,10.0,2,10.0,5.0,1,0.0,336,94,1,70,0
1,1,62.0,430,106000.0,0.0,0,0.0,3.0,2,0.0,408,58,1,70,0
1,1,62.0,430,106000.0,0.0,0,0.0,3.0,2,0.0,576,27,1,70,0
4,1,57.0,1408,81000.0,5.0,1,5.0,7.0,1,0.0,168,91,1,70,0
5,1,57.0,1408,81000.0,10.0,0,10.0,7.0,1,14.47,504,53,1,53,1
4,1,57.0,1408,81000.0,5.0,1,5.0,7.0,1,0.0,576,57,1,70,0
8,2,38.0,1434,40000.0,5.0,2,5.0,5.0,1,9.21,0,73,1,74,1
4,2,38.0,1434,40000.0,5.0,1,5.0,7.0,1,6.8,336,79,1,90,1
8,2,38.0,1434,40000.0,5.0,2,5.0,5.0,1,0.0,504,66,1,70,0
4,2,38.0,1434,40000.0,5.0,1,5.0,7.0,1,0.0,576,27,1,57,1
4,2,73.0,82,38000.0,5.0,1,5.0,7.0,1,8.57,0,105,1,31,1
3,2,73.0,82,38000.0,5.0,3,20.0,10.0,0,11.78,168,19,1,116,1
4,2,73.0,82,38000.0,5.0,1,5.0,7.0,1,11.73,336,96,1,55,1
3,2,73.0,82,38000.0,5.0,3,20.0,10.0,0,0.0,504,27,1,70,0
1,2,73.0,82,38000.0,0.0,0,0.0,3.0,2,9.66,576,6,1,6,1
2,2,27.0,197,71000.0,3.0,2,7.0,7.0,0,14.82,0,10,1,16,1
0,2,27.0,197,71000.0,0.0,1,0.0,4.0,2,0.0,168,72,1,70,0
7,2,27.0,197,71000.0,2.0,1,10.0,7.0,0,0.0,336,119,1,70,0
0,2,27.0,197,71000.0,0.0,1,0.0,4.0,2,0.0,408,44,1,70,0
2,2,27.0,197,71000.0,3.0,2,7.0,7.0,0,0.0,504,27,1,70,0
3,2,27.0,197,71000.0,5.0,3,20.0,10.0,0,0.0,576,76,0,70,0
6,1,50.0,888,63000.0,10.0,2,10.0,5.0,1,0.0,0,10,1,70,0
0,1,50.0,888,63000.0,0.0,1,0.0,4.0,2,0.0,336,25,1,70,0
1,1,50.0,888,63000.0,0.0,0,0.0,3.0,2,0.0,408,14,1,70,0
7,1,50.0,888,63000.0,2.0,1,10.0,7.0,0,0.0,504,28,1,70,0
8,1,50.0,888,63000.0,5.0,2,5.0,5.0,1,0.0,576,27,1,21,1
0,2,68.0,949,34000.0,0.0,1,0.0,4.0,2,0.0,336,119,1,70,0
1,2,68.0,949,34000.0,0.0,0,0.0,3.0,2,0.0,408,61,1,70,0
7,2,68.0,949,34000.0,2.0,1,10.0,7.0,0,0.0,504,27,1,70,0
2,2,68.0,949,34000.0,3.0,2,7.0,7.0,0,0.0,576,83,1,70,0
4,2,22.0,1020,69000.0,5.0,1,5.0,7.0,1,32.85,0,9,1,84,1
0,2,22.0,1020,69000.0,0.0,1,0.0,4.0,2,0.0,168,36,1,70,0
2,2,22.0,1020,69000.0,3.0,2,7.0,7.0,0,0.0,408,49,1,70,0
6,2,22.0,1020,69000.0,10.0,2,10.0,5.0,1,0.0,504,67,1,67,1
8,2,22.0,1020,69000.0,5.0,2,5.0,5.0,1,10.64,576,27,1,85,1
3,2,47.0,487,66000.0,5.0,3,20.0,10.0,0,0.0,0,103,1,70,0
8,2,47.0,487,66000.0,5.0,2,5.0,5.0,1,15.81,168,103,1,103,1
9,2,47.0,487,66000.0,2.0,2,10.0,10.0,0,40.36,336,86,1,68,1
9,2,47.0,487,66000.0,2.0,2,10.0,10.0,0,0.0,408,119,1,70,0
3,2,47.0,487,66000.0,5.0,3,20.0,10.0,0,0.0,576,85,1,85,1
3,2,55.0,27,36000.0,5.0,3,20.0,10.0,0,0.0,168,72,1,70,0
2,2,55.0,27,36000.0,3.0,2,7.0,7.0,0,0.0,336,94,1,70,0
5,2,55.0,27,36000.0,10.0,0,10.0,7.0,1,1.22,408,119,1,62,1
2,2,55.0,27,36000.0,3.0,2,7.0,7.0,0,0.0,504,89,1,70,0
8,2,55.0,27,36000.0,5.0,2,5.0,5.0,1,0.52,576,27,1,69,1
4,1,74.0,1655,75000.0,5.0,1,5.0,7.0,1,0.0,0,17,1,70,0
3,1,74.0,1655,75000.0,5.0,3,20.0,10.0,0,0.0,408,49,1,70,0
3,1,74.0,1655,75000.0,5.0,3,20.0,10.0,0,0.0,504,37,1,70,0
3,1,74.0,1655,75000.0,5.0,3,20.0,10.0,0,0.0,576,27,1,70,0
9,2,39.0,1645,69000.0,2.0,2,10.0,10.0,0,1.94,168,5,1,91,1
7,2,39.0,1645,69000.0,2.0,1,10.0,7.0,0,9.2,336,72,1,4,1
0,2,39.0,1645,69000.0,0.0,1,0.0,4.0,2,0.0,408,119,1,70,0
9,2,39.0,1645,69000.0,2.0,2,10.0,10.0,0,9.81,504,66,1,66,1
9,2,39.0,1645,69000.0,2.0,2,10.0,10.0,0,3.64,576,85,1,112,1
9,1,64.0,1370,91000.0,2.0,2,10.0,10.0,0,30.25,168,103,1,35,1
5,1,64.0,1370,91000.0,10.0,0,10.0,7.0,1,25.74,336,86,1,86,1
9,1,64.0,1370,91000.0,2.0,2,10.0,10.0,0,0.0,504,34,1,70,0
0,1,64.0,1370,91000.0,0.0,1,0.0,4.0,2,22.98,576,18,1,18,1
7,2,65.0,104,78000.0,2.0,1,10.0,7.0,0,16.67,0,15,1,16,1
8,2,65.0,104,78000.0,5.0,2,5.0,5.0,1,24.88,168,103,1,103,1
5,2,65.0,104,78000.0,10.0,0,10.0,7.0,1,17.04,336,94,1,94,1
4,2,65.0,104,78000.0,5.0,1,5.0,7.0,1,0.0,408,34,1,70,0
6,2,65.0,104,78000.0,10.0,2,10.0,5.0,1,0.0,504,67,1,81,1
9,2,65.0,104,78000.0,2.0,2,10.0,10.0,0,0.0,576,83,1,70,0
4,2,35.0,1642,35000.0,5.0,1,5.0,7.0,1,5.99,0,63,1,63,1
5,2,35.0,1642,35000.0,10.0,0,10.0,7.0,1,0.0,168,12,1,70,0
3,2,35.0,1642,35000.0,5.0,3,20.0,10.0,0,0.0,408,48,1,70,0
0,2,35.0,1642,35000.0,0.0,1,0.0,4.0,2,0.0,504,89,1,70,0
0,2,35.0,1642,35000.0,0.0,1,0.0,4.0,2,0.0,576,18,1,70,0
2,1,51.0,1588,59000.0,3.0,2,7.0,7.0,0,16.14,0,17,1,15,1
1,1,51.0,1588,59000.0,0.0,0,0.0,3.0,2,0.0,336,25,1,70,0
1,1,51.0,1588,59000.0,0.0,0,0.0,3.0,2,0.0,408,71,1,70,0
2,1,51.0,1588,59000.0,3.0,2,7.0,7.0,0,14.91,504,34,1,34,1
7,2,22.0,597,72000.0,2.0,1,10.0,7.0,0,0.0,0,103,1,70,0
6,2,22.0,597,72000.0,10.0,2,10.0,5.0,1,0.0,168,103,1,70,0
7,2,22.0,597,72000.0,2.0,1,10.0,7.0,0,5.63,336,90,1,90,1
3,2,22.0,597,72000.0,5.0,3,20.0,10.0,0,0.0,504,76,0,70,0
2,1,54.0,1664,91000.0,3.0,2,7.0,7.0,0,20.57,0,15,1,15,1
8,1,54.0,1664,91000.0,5.0,2,5.0,5.0,1,24.33,336,72,1,73,1
3,1,54.0,1664,91000.0,5.0,3,20.0,10.0,0,0.0,504,27,1,70,0
2,1,54.0,1664,91000.0,3.0,2,7.0,7.0,0,0.0,576,42,1,22,1
3,1,49.0,1517,52000.0,5.0,3,20.0,10.0,0,16.88,0,43,1,117,1
5,1,49.0,1517,52000.0,10.0,0,10.0,7.0,1,17.0,336,72,1,73,1
5,1,49.0,1517,52000.0,10.0,0,10.0,7.0,1,18.71,408,61,1,44,1
1,1,49.0,1517,52000.0,0.0,0,0.0,3.0,2,0.0,504,27,1,70,0
9,1,49.0,1517,52000.0,2.0,2,10.0,10.0,0,13.8,576,85,1,69,1
2,2,76.0,1386,62000.0,3.0,2,7.0,7.0,0,0.0,0,3,1,70,0
5,2,76.0,1386,62000.0,10.0,0,10.0,7.0,1,0.0,336,25,1,70,0
5,2,76.0,1386,62000.0,10.0,0,10.0,7.0,1,0.0,408,50,1,70,0
0,2,76.0,1386,62000.0,0.0,1,0.0,4.0,2,0.0,504,27,1,70,0
2,2,76.0,1386,62000.0,3.0,2,7.0,7.0,0,8.09,576,27,1,27,1
3,2,63.0,1199,72000.0,5.0,3,20.0,10.0,0,16.15,0,16,1,16,1
3,2,63.0,1199,72000.0,5.0,3,20.0,10.0,0,19.46,168,5,1,5,1
1,2,63.0,1199,72000.0,0.0,0,0.0,3.0,2,0.0,336,72,1,70,0
4,2,63.0,1199,72000.0,5.0,1,5.0,7.0,1,21.77,408,119,1,44,1
2,2,63.0,1199,72000.0,3.0,2,7.0,7.0,0,23.06,576,27,1,42,1
0,1,53.0,1403,53000.0,0.0,1,0.0,4.0,2,0.0,336,64,1,70,0
5,1,53.0,1403,53000.0,10.0,0,10.0,7.0,1,0.0,408,61,1,70,0
2,1,53.0,1403,53000.0,3.0,2,7.0,7.0,0,5.01,576,57,1,75,1
5,2,37.0,1399,57000.0,10.0,0,10.0,7.0,1,0.0,336,72,1,70,0
1,2,37.0,1399,57000.0,0.0,0,0.0,3.0,2,60.96,408,90,1,90,1
0,2,37.0,1399,57000.0,0.0,1,0.0,4.0,2,0.0,504,76,0,70,0
0,1,63.0,1588,90000.0,0.0,1,0.0,4.0,2,0.0,0,73,1,70,0
6,1,63.0,1588,90000.0,10.0,2,10.0,5.0,1,19.39,336,96,1,4,1
3,1,63.0,1588,90000.0,5.0,3,20.0,10.0,0,29.4,504,34,1,89,1
6,1,63.0,1588,90000.0,10.0,2,10.0,5.0,1,0.0,576,27,1,70,0
5,2,62.0,692,44000.0,10.0,0,10.0,7.0,1,0.0,0,73,1,70,0
9,2,62.0,692,44000.0,2.0,2,10.0,10.0,0,0.0,168,19,1,70,0
2,2,62.0,692,44000.0,3.0,2,7.0,7.0,0,1.5,336,79,1,93,1
2,2,62.0,692,44000.0,3.0,2,7.0,7.0,0,3.72,408,71,1,62,1
6,2,62.0,692,44000.0,10.0,2,10.0,5.0,1,0.0,504,67,1,70,0
4,2,62.0,692,44000.0,5.0,1,5.0,7.0,1,0.0,576,76,0,70,0
7,2,33.0,517,31000.0,2.0,1,10.0,7.0,0,0.0,0,120,1,70,0
2,2,33.0,517,31000.0,3.0,2,7.0,7.0,0,0.0,168,1,1,70,0
3,2,33.0,517,31000.0,5.0,3,20.0,10.0,0,0.0,336,119,1,70,0
4,2,33.0,517,31000.0,5.0,1,5.0,7.0,1,0.0,408,34,1,70,0
3,2,33.0,517,31000.0,5.0,3,20.0,10.0,0,0.0,504,27,1,70,0
9,2,33.0,517,31000.0,2.0,2,10.0,10.0,0,0.0,576,57,1,70,0
4,2,60.0,227,92000.0,5.0,1,5.0,7.0,1,26.76,0,17,1,17,1
6,2,60.0,227,92000.0,10.0,2,10.0,5.0,1,0.0,168,19,1,70,0
8,2,60.0,227,92000.0,5.0,2,5.0,5.0,1,0.0,504,89,1,70,0
9,2,60.0,227,92000.0,2.0,2,10.0,10.0,0,0.0,576,85,1,70,0
3,1,43.0,93,69000.0,5.0,3,20.0,10.0,0,31.01,0,60,1,60,1
3,1,43.0,93,69000.0,5.0,3,20.0,10.0,0,17.99,336,100,1,100,1
2,1,43.0,93,69000.0,3.0,2,7.0,7.0,0,18.75,408,71,1,90,1
1,1,43.0,93,69000.0,0.0,0,0.0,3.0,2,0.0,504,34,1,70,0
9,1,43.0,93,69000.0,2.0,2,10.0,10.0,0,19.6,576,83,1,101,1
3,2,39.0,90,39000.0,5.0,3,20.0,10.0,0,0.0,0,103,1,70,0
8,2,39.0,90,39000.0,5.0,2,5.0,5.0,1,0.0,168,111,1,70,0
8,2,39.0,90,39000.0,5.0,2,5.0,5.0,1,0.0,504,66,1,70,0
8,2,39.0,90,39000.0,5.0,2,5.0,5.0,1,0.0,576,85,1,70,0
4,2,59.0,1182,55000.0,5.0,1,5.0,7.0,1,0.0,0,103,1,70,0
7,2,59.0,1182,55000.0,2.0,1,10.0,7.0,0,0.0,168,72,1,70,0
9,2,59.0,1182,55000.0,2.0,2,10.0,10.0,0,0.0,336,119,1,70,0
9,2,59.0,1182,55000.0,2.0,2,10.0,10.0,0,0.0,408,49,1,70,0
4,2,59.0,1182,55000.0,5.0,1,5.0,7.0,1,0.0,504,112,1,70,0
8,1,83.0,357,56000.0,5.0,2,5.0,5.0,1,26.49,0,3,1,3,1
5,1,83.0,357,56000.0,10.0,0,10.0,7.0,1,17.67,168,103,1,36,1
6,1,83.0,357,56000.0,10.0,2,10.0,5.0,1,0.0,336,25,1,70,0
5,1,83.0,357,56000.0,10.0,0,10.0,7.0,1,0.0,408,49,1,70,0
6,1,83.0,357,56000.0,10.0,2,10.0,5.0,1,0.0,504,34,1,66,1
0,1,83.0,357,56000.0,0.0,1,0.0,4.0,2,0.0,576,114,1,70,0
5,2,30.0,1387,50000.0,10.0,0,10.0,7.0,1,0.0,0,3,1,70,0
3,2,30.0,1387,50000.0,5.0,3,20.0,10.0,0,0.0,168,72,1,70,0
7,2,30.0,1387,50000.0,2.0,1,10.0,7.0,0,0.0,336,27,1,70,0
5,2,30.0,1387,50000.0,10.0,0,10.0,7.0,1,0.0,576,27,1,70,0
3,1,43.0,1203,44000.0,5.0,3,20.0,10.0,0,0.0,0,103,1,70,0
0,1,43.0,1203,44000.0,0.0,1,0.0,4.0,2,0.0,168,5,1,70,0
1,1,43.0,1203,44000.0,0.0,0,0.0,3.0,2,0.0,336,25,1,70,0
1,1,43.0,1203,44000.0,0.0,0,0.0,3.0,2,0.0,408,45,1,70,0
2,1,43.0,1203,44000.0,3.0,2,7.0,7.0,0,9.61,504,34,1,89,1
2,1,47.0,236,56000.0,3.0,2,7.0,7.0,0,8.13,0,17,1,113,1
7,1,47.0,236,56000.0,2.0,1,10.0,7.0,0,20.73,168,12,1,41,1
3,1,47.0,236,56000.0,5.0,3,20.0,10.0,0,10.72,336,93,1,49,1
8,1,47.0,236,56000.0,5.0,2,5.0,5.0,1,9.17,504,34,1,37,1
5,2,48.0,920,93000.0,10.0,0,10.0,7.0,1,15.55,168,38,1,38,1
5,2,48.0,920,93000.0,10.0,0,10.0,7.0,1,20.36,336,8,1,8,1
1,2,48.0,920,93000.0,0.0,0,0.0,3.0,2,0.0,504,67,1,70,0
7,2,48.0,920,93000.0,2.0,1,10.0,7.0,0,0.0,576,76,0,70,0
5,2,81.0,654,89000.0,10.0,0,10.0,7.0,1,17.69,0,110,1,110,1
0,2,81.0,654,89000.0,0.0,1,0.0,4.0,2,0.0,408,34,1,70,0
4,2,81.0,654,89000.0,5.0,1,5.0,7.0,1,0.0,504,27,1,70,0
1,2,81.0,654,89000.0,0.0,0,0.0,3.0,2,0.0,576,101,1,70,0
7,2,49.0,460,45000.0,2.0,1,10.0,7.0,0,7.86,168,118,1,118,1
5,2,49.0,460,45000.0,10.0,0,10.0,7.0,1,0.0,336,25,1,70,0
0,2,49.0,460,45000.0,0.0,1,0.0,4.0,2,0.0,504,27,1,70,0
2,2,49.0,460,45000.0,3.0,2,7.0,7.0,0,0.0,576,85,1,70,0
8,2,71.0,31,52000.0,5.0,2,5.0,5.0,1,0.0,0,3,1,70,0
2,2,71.0,31,52000.0,3.0,2,7.0,7.0,0,26.53,168,103,1,40,1
9,2,71.0,31,52000.0,2.0,2,10.0,10.0,0,14.99,408,61,1,46,1
6,2,71.0,31,52000.0,10.0,2,10.0,5.0,1,0.0,504,89,1,70,0
2,2,71.0,31,52000.0,3.0,2,7.0,7.0,0,0.0,576,27,1,57,1
6,2,73.0,12,49000.0,10.0,2,10.0,5.0,1,10.81,0,10,1,10,1
4,2,73.0,12,49000.0,5.0,1,5.0,7.0,1,11.74,168,40,1,40,1
1,2,73.0,12,49000.0,0.0,0,0.0,3.0,2,0.0,336,93,1,70,0
4,2,73.0,12,49000.0,5.0,1,5.0,7.0,1,10.56,408,48,1,67,1
1,2,48.0,726,40000.0,0.0,0,0.0,3.0,2,0.0,0,104,1,70,0
9,2,48.0,726,40000.0,2.0,2,10.0,10.0,0,0.0,336,27,1,70,0
1,2,48.0,726,40000.0,0.0,0,0.0,3.0,2,0.0,576,57,1,70,0
3,0,48.0,1203,80000.0,5.0,3,20.0,10.0,0,0.0,0,32,1,70,0
8,0,48.0,1203,80000.0,5.0,2,5.0,5.0,1,19.96,168,65,1,1,1
3,0,48.0,1203,80000.0,5.0,3,20.0,10.0,0,0.0,336,25,1,70,0
9,0,48.0,1203,80000.0,2.0,2,10.0,10.0,0,0.0,408,50,1,8,1
3,0,48.0,1203,80000.0,5.0,3,20.0,10.0,0,23.85,576,24,1,24,1
5,2,34.0,270,64000.0,10.0,0,10.0,7.0,1,24.66,168,103,1,103,1
8,2,34.0,270,64000.0,5.0,2,5.0,5.0,1,23.96,336,25,1,25,1
6,2,34.0,270,64000.0,10.0,2,10.0,5.0,1,16.14,576,85,1,57,1
7,2,61.0,1404,66000.0,2.0,1,10.0,7.0,0,0.0,0,64,1,70,0
7,2,61.0,1404,66000.0,2.0,1,10.0,7.0,0,4.6,408,48,1,48,1
3,2,61.0,1404,66000.0,5.0,3,20.0,10.0,0,0.0,504,27,1,70,0
